id,Comment,Label
3575,"Congress ge muslimara vote beku adakke nam Hindu devalayada adaya luti madodu muslimarige Haj yatre anta 5 Laksha kododu, devastana Matra udara madtirlilla munde maklu, innadru sari yagi yochne Madi vote aki ",Political
4628,Namdu country Li yeniki edhare muslim havru get last,Religion
3787,I&#39;m sory for say this....Hindu darma corect iddidre yaaru bere darmakke corvert agtha irlilla bro....hindu darmadalli hindu henmaklige raksane illa.... Nam deshada sanskruti heluthe.... 5 janara munde neenu tale taggisi maii thumba batte hakond hogbeku antha.... But hindu henmaklu madthirudenu....????,Religion
4492,Darshan Naayi,Gender
962,if I can not Dnt enter Karnataka ganchali nam Anna Neeru bekku first medias Dnt promote her,Others
3635,Muni mulegump agtane ee dushkarmi galanna matta hakbeku,Violence
5217,Nee yen madur iwag hit aadi..,Gender
6900,Avnige yen gothu  gandu sule mudhiya hidhu galige paata helbeda ninn yavoo  cross nyige utidhiya sule maga,Gender
3110,Hoggle. Solermagan.. Ninu. Sat. Harmu. Le. Modi. Soler. Saber. Halo. Tinnu,Political
3147,"Swami , avaga yav govt ittu annodu heltiyalla. Ivaga article 370 remove madiddu modi govt anta heloke ningenu kasta. Congress helutte nav power ge bandre article 370 matte implement madtivi anta. Adella helu ninu. Modi govt na support madu antilla , avru olledu madidare andmele avru madiro olle kelsa nu helbeku swami. No doubt you are biased and hate modi(telling this after watching all your political videos).",Political
5747,Arlo Marlo baege bnda hage mathadthare siraamayya,Political
6259,Nan yekkada BTV ban agbeku...,Others
3687,Avara vamshatharu neharu rahul sonia indira desha dhrohi congress navaru,Political
1037,First kannada chennagi matodad Kali,Gender
3018,Nin vayasigadru manamaryade bedwa...  Boli magane,Gender
6307,Muslim anti indians .pakka 420 galu,Religion
4204,BJP is worst thu kachada politics ????,Political
4797,Nivu nimma svarthakoaskkara mathadtha eroedu Swamy ok namma desha uddhara madakkantu alla,Political
1211,Nadyale chapper munde,Gender
5862,Yenu upyoga ella. Darshan yentha asahya/criminal maadadru avna fans avna boot nekakke Jai Dboosa anta line nalli nintkothare. YATHA celebrity TATHA  fans.,Others
7471,Tayi...neenu naav tumba rich family rich family annod keli nim mane eno mysore palace ankondidde nam mane kelsuk baror mane edukku doddage ede???????????????????,Religion
3892,Pratam ninu huchha sulemaga..,Gender
3439,Kadak answer anthe... Sonu ge bucket alla drum hidithavre,Others
1317,Loparu RSS,Gender
7627,Thu nen janmuke eg amma nu karkod badhu,Gender
1145,Barri natka nimdella congress avru kas kottirbeku e yappange ð???ð???ð???ð???,Political
4530,"TIPPU HODEDHA REETIYALLE SIDDUKHNA BERKETULLLA hodedhu hakabeku ... jai NANJEGOWDA, URIGOWDA .... JAI OKKALIGA.",Violence
7155,Nim avva Nan jote bula thullw anta drama madiradke nin huttiddu chtya Nan magne,Gender
1273,Sulemagandu B TV ????????????????,Others
3293,Ivatthu  daridra naayee neenu yaru moosu nodalla nayi neenu daridra kangressiga,Violence
4872,IVAROBBA DESH DROHI. MUSLIM HISTORY THILIYADA AVIVEKI SIR.INTHAVARIGE ENU ANNABEKU THILIYADU.HINDU DEVALAYAGALANNU NAASHA MAADIDAVARU YAARU.?HELI SIR.,Religion
4763,@Pradeep Kumar Narayanappa Shiroorkar  yaw topic ge yen matadtiya.. jai sree ram andre ningenaythu? Yarg huttidya?,Gender
3020,onde desha davaragi neerigoskara ee thara kittadoda..olle India Pakistan thara aytu,Geo-political
1168,Le mudhiya manege hogi thindhu malagu hogu ivattige ishte innenu sigalla ee gube rajakaranigalinda,Gender
6508,ADIKKE THIKKA ODITHA IRODHU...<br>TAMIL NADU BIDALLA,Gender
7731,Halal kora,Gender
6023,Ivl 2 chand alli football adri sule munde,Gender
3943,Eeee cenimada title nali first ge 32000 girl itho iga 3 rake ilidi de adarale gothagthe estu sathiyaa ??????,Others
6603,Btv news avre ...nimge interview madoke yaru sigalilva...nenapittukolli Sonu avaru madiruva thappannu neevu encourage madthidhira...Sonu avara thayige swalpanu mathadoke ista illa...adru neevu bidthilla...yake avara mana maryade kalithira??,Others
5902,Ayyyo sulle munde Dod Dagar alva nenu nen inda nem mannevrge maryade kodthara,Gender
6014,entha entha avru  kashta pattu madirthare avruna bittu 500 reals ketta ketta photos akudre ivru en kastha pattu avru,Geo-political
3783,stupid ediotttt felowwww.really shes bigggg cheater...,Others
459,Anchor ge hodibek,Violence
6866,Congress bandre Nam Raajyanu pakka ide Tara agodu ....Ivagle a DK Bahiranga Helike kodtaane Hindu aagi bhajaranga Dala adu idu ban madteni anta ...,Religion
5018,Avaligenro gottu yuvadopu <br>     Karkodu hogi mavina thopu. Nimge modle buddi illa thundu batte hakidre saku anthoranna Mike hidkondu intervie madtirallo,Religion
4796,B j p sarkarane  etala manntentera,Political
2240,"Ajjara dj halli kj hallili samarassya elli hogittu.. Hijab muslim ge aste alla hindugaligu vasta sahite illu, avaga samarasyya agalva..",Religion
7050,Aa dina India dalli barode doubt.  Secural sulemaklu idaralla !!!,Geo-political
85,Hindu darmakke nimma koduge enu sir,Religion
5671,Sule mundera thode thorsankond kuti dira nodok aktilla..mane ge banni mathadana,Gender
83,"Swami , avaga yav govt ittu annodu heltiyalla. Ivaga article 370 remove madiddu modi govt anta heloke ningenu kasta. Congress helutte nav power ge bandre article 370 matte implement madtivi anta. Adella helu ninu. Modi govt na support madu antilla , avru olledu madidare andmele avru madiro olle kelsa nu helbeku swami. No doubt you are biased and hate modi(telling this after watching all your political videos).",Political
5426,E tara joke madi ne vishva guru bandu bidi alli rounds hakidru jana nambilla  evr  dodda mosa gararu,Others
3511,Nemma channel kelssk barada vishiya healkondu edeshada janaranu muttalarigai mado komuvadigalu thu NEMA janmakea Banki haka,Others
2368,Dagar  Dagar ivalu bigboss navrigu torsirbeku adake chance kottirtare,Gender
5031,Evk bere kelsa ella kad baa anno vaisige madve beka tu ??,Gender
6734,E thara kithod vlog ge 2.5k likes shabhash viewers who were like her vedio this is very bad to do vedio,Geo-political
7925,Mana maryade iddavaru I rethi madalla,Political
6752,Btv news worst nimdhu news channel sumne inthavrna interview madi iro name nu almadkothidira,Others
3563,Parents cultured illa andre makkalu adda dari hidithare,Geo-political
6703,First btv na boycott madi avaga hella sari agute,Others
6514,Yen shata content edye edrale ninn tullu nodko first,Gender
4779,Le kuduka Sule Magne appu hodaga pakisthan fans kuda shradanjali cadle hacodara mulaka sallisidru.. it mean kalege bashe ella. Nin obba nata hagi Yaru helbarda mathu helodke elru ninja doora ettidare... Sulemagne. Edu rajkiya vishya thadaka,Gender
476,Siddu soolemaga,Gender
4464,Ok Fine .... One 1nimisha... ?????? hoyko badko situation,Gender
3182,Budget kelo samadana elva ale comment ð¤¦ð¼,Gender
3212,Nim Avva Nan jote natka madiradke nin huttiddu chtya Nan magne ??,Gender
361,Evl Yaro Mangun Tullu.... Evle Crct agi Batte Hakilla....... papa Avr Ammange Helta avle....<br>Sonu Gowda Nin Bayige nan Frd Lowda...,Gender
3587,Adu nindu ur bagalu antha namge gottilvaaððð,Religion
4437,Ade hitlar iwattu namma bharata dali rss,Religion
3297,This asshole delteing  comments bvc nayi magane true torisu fake haki bjp nayi agbeda,Political
3005,Loo nayi yen bogolutha eddiya namma janakke ashtu tale kettilla innu ninna elect madalu,Others
4785,Sonu gowda mindri,Gender
5895,Nina.meravange.madidarll.Ninenu.helodu..ninahathra<br>ero.hanadalli...115.mla.galanna.karedisaboudu.....,Political
1161,Hey rhukaligala yarighe beku edhu??? Idhu enu vishya charche madlikke,Gender
5642,Well said sisterðMuslim ugragami soolemundediru hijab beku anta boglodu,Religion
2672,Modlu ee muru bittiro btv avrge ugirappa mana maryade enu illa ivrge,Others
5856,En Tunni budget helodu yavdu madalla 420 bjp,Political
744,Nimmanthavaru alli irbekitthu<br>Aa time alli...<br>Aaga gotthagtitthu...ninge.<br>Tholagu....,Religion
2535,Psi exam case enaytu adukke eashwath karaana,Gender
3357,Jihadigalanna oddu pakistanakke kalsi Ella problem solve agatte ..,Geo-political
807,innu munde artha agatte jds mahatva enu anta .. Adre ee mudiya obba saybeku ashte,Gender
6697,Congress navaru  jnu nalli desha dhrohi  galanna bittu namma hindhuga kole madsidralla ee desha dhrohi congress navara,Political
512,NimmaManeyavarigu BurkaAksi NeenuAkaondu PadayatreMadi MamsaSevisabedahanta YaruHeliddare Moorka,Gender
2059,"Munde magne, ade 650 ge 20 kg ragi barthade Or 15 kg rice bathade one week thinhidu. Thin munde magne.",Gender
1327,"Ayyo nidanakke bogale mangaaa,,,,,,,,,,,nange artha agthella",Gender
38,Yavadru knowledge adru avrge okay anthe matte yake school college ge bartira hogi ramayan mahabharat na study madi mane lli iri.. thuu enu agtha ide he bharat desh.. antha nija gottagilla..nivu irodu india dalli aduna fast mind lli itkolli..,Religion
5539,RIP NAVEEN SULE MAGA ð¥ð¥ AFGANISTAN SULE MAGA,Gender
3699,Naveen waste nanna maga,Gender
2860,"Ondu seriousness illa CM ge, budget mandisodu higena!! Unfit fellow",Political
6237,"Neevu avra dekireki dkotiya ?? dkolli yar beda heliddare... Avru nimma Anna tammandira.. idanne hogi west bengal assam and Kashmir nalli hogi avrige yake helalla ah? nanu nimma tande, Anna idda hage anta ivrinda rape n brutally murder agiro women n their family helalla?  U hav lived a waste lyf den.. bucket lyf hidiyoku ondu limit ide ... Nimmanta Jayadrath n  meer sadik indane namma desha heege agiddu... Namma sangeetada bagge matadoku modlu sariyagi tilkoli... Even so many Mughal rulers including Akbar was impressed by Hindu musicians like Tansen, Meerabai,  Purandara dasa, Kanakadasa etc... Indian real history and Hindu kings bravery was vanished by so called Sufi ppl.. wat d hel u kw ... N u want to teach the things to us ??",Violence
7381,"Bere yenadru madri pa...celebrities samajakke valled agotara... Ni nodbeda anta niv anbahudu sudeep sir, but na nim alli kelkotirodu edella bidi uppi anta janakke help madi sadya adre...... Na keltirodu sudeep sir ge.. Big boss waste adna nodi halaagodu yallaruuu",Others
534,Nin ....... Ninge madoke kelsa illa adke bere avr time waste madtiya,Gender
2336,Innentha math adtare nim antha backet hidkond views goskara thu nim makke,Religion
1495,Ivalu yaru I can&#39;t annodake  modlu hodsi illinda,Violence
5536,Nin beku andru avr ninig sigilla manga olle hudugn life almadide thu,Gender
5738,Nina sabar hella ti sule magane,Gender
7230,Congress ge vote haki matte mulamanru Hindu gala mele dabbalike nadsli Brothers,Political
6495,Nin yava heloke bevarsi nayi namm mannu namm niru nindenale,Gender
7964,Pethmundede  kapalak barsi budhi helavru yaru illa adukke e thara chaglu ninu thu thu thu papi  antha hudgunna miss madkondalle papa harish,Gender
5381,INU MUSLIM HUDAGARU ROAD GE BARUVA TIME BANDIDE ISHTU TANAKA MUSLIM HUDUGIYARU CONTROL MADIDARE INU MUSLIM HUDUGARU âï¸âï¸âï¸ HIDKONDU BARUVA TIME BANDIDE AVARA BINDI BAJANE OMA POOJE YELLA NILLISBEKU SCHOOL COLLEGE GALALI âï¸âï¸âï¸ðªðªðªðª,Religion
5695,Aa anamadeya vyakti  yaaru sulemaga,Gender
1529,ee hero heroinu yav kadalli sikru maga ..olle kaad manushya tara idare,Gender
3337,Love anno hudugiyarige chappalili hodiri,Violence
7545,Nim amman sule magane vikas <br>Aa place nalli nim akka tangi idre yen madtidhe...,Gender
2862,"Middle class ppl kasta padodu Ivar shoki madodu.<br>Doctors engineers farmers cleaners construction labours kasta padodu ..  Ivaru matadi geddu dud madi manege hogodu aste ... Contacts with businessman, education hospital increasing prices without margin. People should oppose these exploitation.. Schemes na freebies andu , scholarship cancel madodu , Nam tax alli road madodu matte nam alli toll kelodu",Political
5147,Ninu bega saite boli maganeð???ð???ð???,Gender
1066,Nim gendrole dagar dagar anru le 2022 2023 Bantu ee dagar matu bathroom tv na ban madrole ban madrole Sonu move madtale cerdaga akbid ra le akbid ra le Sonu jol fana goskara enod videos madtalo le  btv aliyas bathroom tv  thu ?? ????????,Others
4427,En Sonu nin thirke soki,Gender
7234,Nijavanna yumba dina muchidoke agalla ondalla ondu dina horabarle beku barutte ide riti nijavada gatanegalu movie agi barli namma janakke avagadru buddi barutta anta nodona,Others
183,Nam  kannada  Avala  ketta  bayalli  barude  beda,Violence
5938,Huttisida tayi yavttu sullu helall sonu ... Nine sullu heltideya 3 Jana ideera nivu,Gender
1745,Dalit inda converted aada handi musalmana..ninappan kari kunne alli ninn handi amman halala tullu..dalit convert muslim,Religion
5492,Thumbnail aadru blur maad aakro chik hudugru nodtha irthare ??,Gender
2823,Ariyalla muriyalla antha change madthane idave e keprudullu galu ee paksha gellabardu .. Hange halagi hogli congress,Political
926,420 bjp 40 &#39;/.bolimakallu,Political
2865,Tukali she is,Geo-political
2066,Lo yaaro ishtu like kottirodu? Then U r not kannadigas?,Gender
7902,Ninu batte bicchi video madodu olle drustiyalli nodbeka Navu,Others
1801,intha ugrarannu support maduva namma kelavobba rajakarani galannu buda didnda udees madabeku,Geo-political
7618,avarige    education   bekaagilla   avarige    galaate   beku. shame  to    hijaabies.,Political
162,Shatta kelaka Siddaramaullah khan ge vote haki gelisidhu,Political
7386,Sadhane ?? magalu madiddana Tayayi samarthane ?? yaaru madbarda tappu madidala ? Avr manelu hen maklu ilva - e Tara eddidre maneli chaplili hod du aache haaktidve,Gender
2032, arrest immediately  jana haalagi hogatare,Political
1151,Aa yemmanige yak sir estu budhi helthira uttake maryadhe kodha jana evaru ð,Violence
865,Big boss alla sex boss function modalu nodtidde evaga bitbitte tuuuu,Gender
7703,Modlu e melvarga davru ellrunu equal treat madodu kaliri.,Geo-political
504,Moothina yaake hage madthiya??????,Gender
4844,Neeve mane kelasadavra tara edira...????,Gender
10,Nind tappila bidu nim amma tama avrdu tappu ninug ashtu muddu madi haal agoke karana,Gender
645,Matte hosa  polotical porn c d yavaga barutte,Gender
7967,Otu time yella idella film..adu muslim alla tererrist,Religion
1772,Chaplil hodibeku avlige,Violence
5350,Naveen hogene avn inna satta king na  face madoke agutta,Gender
5819,Muduka hudugi ge maduve thu yetha kaalanappa idu,Gender
1265,Tv9 tale hiddka bari ide aytu,Political
7597,Hugri hugri e stars ge bari Twitter ali aste evrdhu gandsuthan,Political
1343,Siddu durankare,Gender
5787,Daba  video ivlu madod video ge yar en credit kodbeku,Others
2875,ella muslim rannu saysi,Religion
417,Onde ondu matigu answer kadalla bari Pakistan Hindustan Muslim Hindu China lock down anta jangalige huchar madta iddare,Geo-political
1679,E badget dk ge matra huva eduva hagide,Political
8015,Hucchu Sule makkala sante andre hinge erutta di......,Gender
7400,Tqs ond daridra tolgtu,Violence
5340,Dagar enenu madi saytalo,Gender
4,Yellarrnnu ekavachanadalli mathodu dre ye marulu suruagide siddharama,Political
5665,Nalayak congress. Jnu ondu jihadi institute adakke ban agbeku,Political
2286,Sariyage helidira sir avarge benlore beku tamilanadu ge water beku yavadadru 1 select madka beku nivu matanadiddu 100%GOOD.,Political
1656,Avag edad BJP govt..hindu galan konsa plan madiddu BJP govt..history allu torsilla sule maklu rajkiya madirodu..eddeli hindugale nim esrall badki nimmanne kolsavre....plus 11500 muslim women&#39;s na rape Madirodu thorsilva.... Pandiths and RSS wadigalu rape Madirodu thorsavra... Avr raktha yest kuddirbardu... Godra dal 3500 muslim suttirodu thorsidara... Paapa... Kanirla 300 pandiths sathidare ade timel 1500 muslims na kondirodu thorsilva... Nim yogaytheg nan mettu...sule hindus.. Rajkiya nadsak dwesha tumbtavre.. Matte gulaam nagag desha ready agtide.. 11500 girls rape madida hindu tunne na yav riti chach beku... 15000 muslim kondirovrna yav shikshe kodbeku.. Matte siddavagali India????..... Again we are back,Religion
7075,Rythara neerella tamilnaduge bitbitra?,Gender
6593,Tu nim janumake eshtu benki haka,Violence
2811,Sule munde ivalu esht janara jote malagidalo,Gender
6271,Ellla dislike madii,Geo-political
2736,Avunige estane maduve edhu ee nan thaige 2du alva tho ogapa ????????,Geo-political
3109,Nam state Nim state Naavu lingayath gwdas anno badlu Hindu Anni modlu rajru kuda inge aadi British bandidhu nam shivaji Nim rayanna nav marathas Niv immadi annodh biddi yella Hindu kapadakke oradididdhu,Religion
437,"Ee tamil nadu avru sadist sulemaklu, yaarnu badkoke bidalla, kerala avr jothenu jagala illu jagala",Religion
2585,Prathamanata Actor  yaru Sitka Hilla   Ango Actoragidiya bere vichara Na  Andabakata chanallnalliro. Ancor helbaudu.   beedi,Gender
